andrazpov-03/29.png 111 61 35 40
andrazpov-03/30.png -1 -1 -1 -1
andrazpov-04/01.png 195 139 69 48
andrazpov-04/02.png 396 184 63 58
andrazpov-04/03.png 412 198 72 67
andrazpov-04/04.png 77 205 72 62
andrazpov-04/05.png 275 144 58 53
andrazpov-04/06.png -1 -1 -1 -1
andrazpov-04/07.png 422 109 41 36
andrazpov-04/08.png 124 79 54 40
andrazpov-04/09.png 472 250 99 86
andrazpov-04/10.png 441 152 45 44
andrazpov-04/11.png 143 103 58 53
andrazpov-04/12.png 46 196 81 72
andrazpov-04/13.png 389 160 68 56
andrazpov-04/14.png 19 102 29 21
andrazpov-04/15.png 19 115 63 45
andrazpov-04/16.png 323 226 78 55
andrazpov-04/17.png 278 351 125 97
andrazpov-04/18.png 71 346 122 96
andrazpov-04/19.png 177 333 116 81
andrazpov-04/20.png 331 326 102 78
andrazpov-04/21.png 352 134 46 28
andrazpov-04/22.png -1 -1 -1 -1
andrazpov-04/23.png 114 45 61 45
andrazpov-04/24.png 54 39 67 45
andrazpov-04/25.png 361 159 64 50
andrazpov-04/26.png 187 178 60 49
andrazpov-04/27.png -1 -1 -1 -1
andrazpov-04/28.png 306 94 30 30
andrazpov-04/29.png 118 159 50 30
andrazpov-04/30.png -1 -1 -1 -1
andrazpov-05/01.png 113 101 56 46
andrazpov-05/02.png 83 106 37 42
andrazpov-05/03.png 378 210 77 78
andrazpov-05/04.png 438 155 56 38
andrazpov-05/05.png 133 198 55 62
andrazpov-05/06.png 378 122 41 45
andrazpov-05/07.png -1 -1 -1 -1
andrazpov-05/08.png 40 157 66 52
andrazpov-05/09.png 187 234 82 78
andrazpov-05/10.png 65 232 94 75
andrazpov-05/11.png 173 150 53 44
andrazpov-05/12.png 55 142 51 48
andrazpov-05/13.png -1 -1 -1 -1
andrazpov-05/14.png 304 135 45 40
andrazpov-05/15.png -1 -1 -1 -1
andrazpov-05/16.png 212 183 56 56
andrazpov-05/17.png 415 267 93 95
andrazpov-05/18.png 279 199 50 43
andrazpov-05/19.png 42 185 68 54
andrazpov-05/20.png -1 -1 -1 -1
andrazpov-05/21.png -1 -1 -1 -1
andrazpov-05/22.png 513 171 57 58
andrazpov-05/23.png 133 214 80 64
andrazpov-05/24.png -1 -1 -1 -1
andrazpov-05/25.png 157 222 82 70
andrazpov-05/26.png 69 228 91 70
andrazpov-05/27.png -1 -1 -1 -1
andrazpov-05/28.png -1 -1 -1 -1
andrazpov-05/29.png 73 117 46 45
andrazpov-05/30.png 561 178 54 61
andrazpov-06/01.png 256 174 64 70
andrazpov-06/02.png -1 -1 -1 -1
andrazpov-06/03.png 235 415 127 97
andrazpov-06/04.png 226 235 90 67
andrazpov-06/05.png -1 -1 -1 -1
andrazpov-06/06.png 254 230 83 81
andrazpov-06/07.png -1 -1 -1 -1
andrazpov-06/08.png -1 -1 -1 -1
andrazpov-06/09.png 242 156 69 55
andrazpov-06/10.png 188 141 73 49
andrazpov-06/11.png -1 -1 -1 -1
andrazpov-06/12.png -1 -1 -1 -1
andrazpov-06/13.png 200 321 82 87
andrazpov-06/14.png -1 -1 -1 -1
andrazpov-06/15.png 213 242 76 57
andrazpov-06/16.png 301 193 61 58
andrazpov-06/17.png 528 156 45 50
andrazpov-06/18.png -1 -1 -1 -1
andrazpov-06/19.png 236 84 36 29
andrazpov-06/20.png 322 152 70 63
andrazpov-06/21.png 205 82 41 47
andrazpov-06/22.png 457 199 69 57
andrazpov-06/23.png 310 367 130 107
andrazpov-06/24.png 114 141 71 45
andrazpov-06/25.png 48 96 34 25
andrazpov-06/26.png 499 327 100 80
andrazpov-06/27.png 515 140 60 54
andrazpov-06/28.png -1 -1 -1 -1
andrazpov-06/29.png 238 142 93 71
andrazpov-06/30.png 454 214 68 66
andrazpov-07/01.png 348 433 122 122
andrazpov-07/02.png 405 225 76 74
andrazpov-07/03.png 570 323 82 79
andrazpov-07/04.png 472 193 56 64
andrazpov-07/05.png 291 135 43 37
andrazpov-07/06.png -1 -1 -1 -1
andrazpov-07/07.png 429 245 94 78
andrazpov-07/08.png 578 294 118 128
andrazpov-07/09.png 506 238 74 60
andrazpov-07/10.png 513 243 70 62
andrazpov-07/11.png -1 -1 -1 -1
andrazpov-07/12.png 407 208 56 61
andrazpov-07/13.png 271 319 56 52
andrazpov-07/14.png 217 270 138 135
andrazpov-07/15.png 143 236 64 62
andrazpov-07/16.png -1 -1 -1 -1
andrazpov-07/17.png -1 -1 -1 -1
andrazpov-07/18.png 457 292 115 106
andrazpov-07/19.png 506 204 65 69
andrazpov-07/20.png 218 169 39 42
andrazpov-07/21.png 414 320 82 82
andrazpov-07/22.png 607 204 66 80
andrazpov-07/23.png 340 235 71 57
andrazpov-07/24.png -1 -1 -1 -1
andrazpov-07/25.png 303 95 26 32
andrazpov-07/26.png 188 465 110 112
andrazpov-07/27.png 269 369 123 119
andrazpov-07/28.png 107 377 115 107
andrazpov-07/29.png 497 309 107 104
andrazpov-07/30.png 109 320 103 93
andrazpov-08/01.png 264 97 31 30
andrazpov-08/02.png 518 268 53 50
andrazpov-08/03.png 264 335 98 87
andrazpov-08/04.png -1 -1 -1 -1
andrazpov-08/05.png 335 165 48 60
andrazpov-08/06.png 448 257 84 90
andrazpov-08/07.png -1 -1 -1 -1
andrazpov-08/08.png 253 111 41 38
andrazpov-08/09.png 348 261 77 81
andrazpov-08/10.png 321 148 33 36
andrazpov-08/11.png 40 169 50 40
andrazpov-08/12.png 185 207 53 46
andrazpov-08/13.png -1 -1 -1 -1
andrazpov-08/14.png 448 280 85 87
andrazpov-08/15.png -1 -1 -1 -1
andrazpov-08/16.png 335 367 130 126
andrazpov-08/17.png 283 348 80 74
andrazpov-08/18.png -1 -1 -1 -1
andrazpov-08/19.png 444 160 50 45
andrazpov-08/20.png 314 317 96 96
andrazpov-08/21.png -1 -1 -1 -1
andrazpov-08/22.png -1 -1 -1 -1
andrazpov-08/23.png -1 -1 -1 -1
andrazpov-08/24.png 454 194 50 53
andrazpov-08/25.png 428 310 56 59
andrazpov-08/26.png -1 -1 -1 -1
andrazpov-08/27.png -1 -1 -1 -1
andrazpov-08/28.png 212 306 105 98
andrazpov-08/29.png 65 277 89 76
andrazpov-08/30.png 384 367 108 114
andrazpov-09/01.png 406 158 52 47
andrazpov-09/02.png 340 325 66 57
andrazpov-09/03.png 216 282 62 55
andrazpov-09/04.png 540 313 79 73
andrazpov-09/05.png 222 268 54 45
andrazpov-09/06.png -1 -1 -1 -1
andrazpov-09/07.png 331 135 49 47
andrazpov-09/08.png 516 332 101 71
andrazpov-09/09.png 523 332 101 97
andrazpov-09/10.png -1 -1 -1 -1
andrazpov-09/11.png -1 -1 -1 -1
andrazpov-09/12.png 343 162 66 59
andrazpov-09/13.png 677 186 59 61
andrazpov-09/14.png -1 -1 -1 -1
andrazpov-09/15.png 315 212 100 91
andrazpov-09/16.png -1 -1 -1 -1
andrazpov-09/17.png 105 126 43 41
andrazpov-09/18.png 460 225 78 59
andrazpov-09/19.png -1 -1 -1 -1
andrazpov-09/20.png -1 -1 -1 -1
andrazpov-09/21.png 311 159 82 69
andrazpov-09/22.png -1 -1 -1 -1
andrazpov-09/23.png 243 227 53 51
andrazpov-09/24.png -1 -1 -1 -1
andrazpov-09/25.png 222 125 37 25
andrazpov-09/26.png 371 341 76 69
andrazpov-09/27.png -1 -1 -1 -1
andrazpov-09/28.png 333 364 121 103
andrazpov-09/29.png 330 301 56 54
andrazpov-09/30.png 435 223 69 71
andrazpov-10/01.png -1 -1 -1 -1
andrazpov-10/02.png 228 413 94 112
andrazpov-10/03.png 238 169 51 47
andrazpov-10/04.png 530 250 108 115
andrazpov-10/05.png 270 244 61 49
andrazpov-10/06.png -1 -1 -1 -1
andrazpov-10/07.png 298 353 103 82
andrazpov-10/08.png 348 130 46 51
andrazpov-10/09.png 529 120 48 58
andrazpov-10/10.png 286 123 53 44
andrazpov-10/11.png -1 -1 -1 -1
andrazpov-10/12.png 190 102 38 31
andrazpov-10/13.png 595 224 83 106
andrazpov-10/14.png 405 140 55 43
andrazpov-10/15.png 93 312 103 90
andrazpov-10/16.png 150 133 46 52
andrazpov-10/17.png -1 -1 -1 -1
andrazpov-10/18.png 481 185 62 77
andrazpov-10/19.png -1 -1 -1 -1
andrazpov-10/20.png 436 211 60 64
andrazpov-10/21.png 397 239 70 71
andrazpov-10/22.png 479 155 52 51
andrazpov-10/23.png 404 159 59 77
andrazpov-10/24.png 293 174 45 44
andrazpov-10/25.png 293 248 61 63
andrazpov-10/26.png -1 -1 -1 -1
andrazpov-10/27.png 101 153 54 51
andrazpov-10/28.png 328 243 65 66
andrazpov-10/29.png 287 195 45 42
andrazpov-10/30.png 266 195 64 53
andrazpov-11/01.png 122 185 57 58
andrazpov-11/02.png 39 155 90 81
andrazpov-11/03.png -1 -1 -1 -1
andrazpov-11/04.png 199 161 74 75
andrazpov-11/05.png 182 178 89 91
andrazpov-11/06.png 406 127 41 46
andrazpov-11/07.png 492 135 85 75
andrazpov-11/08.png 781 257 105 95
andrazpov-11/09.png 78 362 136 121
andrazpov-11/10.png 396 142 59 59
andrazpov-11/11.png 465 256 80 84
andrazpov-11/12.png 68 248 88 90
andrazpov-11/13.png 420 230 106 92
andrazpov-11/14.png 222 133 48 51
andrazpov-11/15.png 356 112 110 116
andrazpov-11/16.png 85 130 123 100
andrazpov-11/17.png -1 -1 -1 -1
andrazpov-11/18.png 121 102 50 46
andrazpov-11/19.png 356 159 53 48
andrazpov-11/20.png -1 -1 -1 -1
andrazpov-11/21.png 264 139 62 61
andrazpov-11/22.png 313 181 66 75
andrazpov-11/23.png 427 126 52 58
andrazpov-11/24.png 174 82 61 61
andrazpov-11/25.png -1 -1 -1 -1
andrazpov-11/26.png 146 258 83 88
andrazpov-11/27.png 374 248 82 96
andrazpov-11/28.png 573 271 89 82
andrazpov-11/29.png 475 305 104 109
andrazpov-11/30.png 419 274 116 126
andrazpov-12/01.png 251 152 53 41
andrazpov-12/02.png -1 -1 -1 -1
andrazpov-12/03.png 326 123 76 67
andrazpov-12/04.png 192 187 58 56
andrazpov-12/05.png 137 129 46 43
andrazpov-12/06.png 572 326 103 87
andrazpov-12/07.png 136 274 67 61
andrazpov-12/08.png 169 180 33 41
andrazpov-12/09.png 183 98 57 57
andrazpov-12/10.png -1 -1 -1 -1
andrazpov-12/11.png 269 162 45 37
andrazpov-12/12.png 116 140 40 46
andrazpov-12/13.png 278 144 35 29
andrazpov-12/14.png 90 204 48 51
andrazpov-12/15.png 245 146 49 47
andrazpov-12/16.png 120 130 42 36
andrazpov-12/17.png 182 109 33 38
andrazpov-12/18.png 69 136 31 39
andrazpov-12/19.png 87 134 39 44
andrazpov-12/20.png 443 173 46 49
andrazpov-12/21.png 431 194 63 61
andrazpov-12/22.png -1 -1 -1 -1
andrazpov-12/23.png 337 103 37 35
andrazpov-12/24.png 339 187 48 52
andrazpov-12/25.png 111 141 58 51
andrazpov-12/26.png -1 -1 -1 -1
andrazpov-12/27.png 104 172 66 62
andrazpov-12/28.png 41 178 65 52
andrazpov-12/29.png -1 -1 -1 -1
andrazpov-12/30.png 584 208 42 38
andrazpov-13/01.png 336 165 72 65
andrazpov-13/02.png 151 147 66 67
andrazpov-13/03.png 262 172 80 55
andrazpov-13/04.png 538 203 88 94
andrazpov-13/05.png -1 -1 -1 -1
andrazpov-13/06.png 346 168 71 65
andrazpov-13/07.png -1 -1 -1 -1
andrazpov-13/08.png 452 268 102 95
andrazpov-13/09.png -1 -1 -1 -1
andrazpov-13/10.png 254 191 92 71
andrazpov-13/11.png -1 -1 -1 -1
andrazpov-13/12.png 316 243 89 77
andrazpov-13/13.png -1 -1 -1 -1
andrazpov-13/14.png 134 302 74 65
andrazpov-13/15.png -1 -1 -1 -1
andrazpov-13/16.png 289 142 68 50
andrazpov-13/17.png 157 87 54 41
andrazpov-13/18.png 165 66 31 27
andrazpov-13/19.png 421 213 68 62
andrazpov-13/20.png -1 -1 -1 -1
andrazpov-13/21.png 342 139 78 83
andrazpov-13/22.png -1 -1 -1 -1
andrazpov-13/23.png -1 -1 -1 -1
andrazpov-13/24.png 98 104 42 32
andrazpov-13/25.png -1 -1 -1 -1
andrazpov-13/26.png -1 -1 -1 -1
andrazpov-13/27.png -1 -1 -1 -1
andrazpov-13/28.png 377 298 113 97
andrazpov-13/29.png 37 165 61 53
andrazpov-13/30.png 247 189 108 84
andrazpov-14/01.png 286 215 51 57
andrazpov-14/02.png 629 224 71 57
andrazpov-14/03.png 321 246 67 61
andrazpov-14/04.png -1 -1 -1 -1
andrazpov-14/05.png 318 225 75 71
andrazpov-14/06.png 321 130 47 46
andrazpov-14/07.png 241 172 53 50
andrazpov-14/08.png -1 -1 -1 -1
andrazpov-14/09.png -1 -1 -1 -1
andrazpov-14/10.png -1 -1 -1 -1
andrazpov-14/11.png 284 319 80 87
andrazpov-14/12.png -1 -1 -1 -1
andrazpov-14/13.png -1 -1 -1 -1
andrazpov-14/14.png 220 271 57 51
andrazpov-14/15.png 279 205 59 48
andrazpov-14/16.png 380 306 81 69
andrazpov-14/17.png 304 184 70 71
andrazpov-14/18.png -1 -1 -1 -1
andrazpov-14/19.png 129 193 53 47
andrazpov-14/20.png 258 191 52 50
andrazpov-14/21.png 276 141 51 64
andrazpov-14/22.png 363 160 63 59
andrazpov-14/23.png 102 235 75 63
andrazpov-14/24.png 460 162 66 71
andrazpov-14/25.png 161 133 50 40
andrazpov-14/26.png 100 132 49 45
andrazpov-14/27.png 195 217 63 58
andrazpov-14/28.png 197 238 70 58
andrazpov-14/29.png 91 156 52 49
andrazpov-14/30.png 434 284 76 77
andrazpov-15/01.png 468 314 71 71
andrazpov-15/02.png 490 155 98 94
andrazpov-15/03.png 115 179 76 64
andrazpov-15/04.png 568 237 61 59
andrazpov-15/05.png -1 -1 -1 -1
andrazpov-15/06.png -1 -1 -1 -1
andrazpov-15/07.png 407 399 125 118
andrazpov-15/08.png -1 -1 -1 -1
andrazpov-15/09.png 259 254 54 70
andrazpov-15/10.png -1 -1 -1 -1
andrazpov-15/11.png -1 -1 -1 -1
andrazpov-15/12.png 393 300 129 131
andrazpov-15/13.png 490 259 113 106
andrazpov-15/14.png 49 120 44 37
andrazpov-15/15.png 138 146 49 48
andrazpov-15/16.png 280 291 106 104
andrazpov-15/17.png 159 210 64 78
andrazpov-15/18.png 329 195 71 67
andrazpov-15/19.png -1 -1 -1 -1
andrazpov-15/20.png -1 -1 -1 -1
andrazpov-15/21.png 247 142 40 47
andrazpov-15/22.png -1 -1 -1 -1
andrazpov-15/23.png 285 298 93 102
andrazpov-15/24.png 415 154 97 111
andrazpov-15/25.png 235 252 76 99
andrazpov-15/26.png 334 180 62 67
andrazpov-15/27.png 395 232 65 83
andrazpov-15/28.png 563 306 90 90
andrazpov-15/29.png -1 -1 -1 -1
andrazpov-15/30.png -1 -1 -1 -1
andrazpov-16/01.png 329 300 75 86
andrazpov-16/02.png 213 384 94 112
andrazpov-16/03.png -1 -1 -1 -1
andrazpov-16/04.png -1 -1 -1 -1
andrazpov-16/05.png 484 306 111 100
andrazpov-16/06.png 458 317 95 100
andrazpov-16/07.png -1 -1 -1 -1
andrazpov-16/08.png 60 177 49 55
andrazpov-16/09.png 178 297 73 93
andrazpov-16/10.png 195 294 69 67
andrazpov-16/11.png 272 134 47 46
andrazpov-16/12.png 604 220 82 68
andrazpov-16/13.png 487 303 65 76
andrazpov-16/14.png 327 151 37 41
andrazpov-16/15.png 357 232 59 70
andrazpov-16/16.png -1 -1 -1 -1
andrazpov-16/17.png 293 103 37 39
andrazpov-16/18.png 486 292 84 82
andrazpov-16/19.png 449 257 57 55
andrazpov-16/20.png -1 -1 -1 -1
andrazpov-16/21.png 341 323 88 94
andrazpov-16/22.png -1 -1 -1 -1
andrazpov-16/23.png -1 -1 -1 -1
andrazpov-16/24.png -1 -1 -1 -1
andrazpov-16/25.png 285 135 53 48
andrazpov-16/26.png 314 317 83 83
andrazpov-16/27.png 306 322 101 104
andrazpov-16/28.png 144 156 46 44
andrazpov-16/29.png 398 131 48 50
andrazpov-16/30.png 383 149 51 51
andrazpov-17/01.png -1 -1 -1 -1
andrazpov-17/02.png -1 -1 -1 -1
andrazpov-17/03.png 342 85 76 68
andrazpov-17/04.png 383 213 77 75
andrazpov-17/05.png 227 120 60 51
andrazpov-17/06.png 551 81 75 75
andrazpov-17/07.png -1 -1 -1 -1
andrazpov-17/08.png 724 269 98 95
andrazpov-17/09.png 287 173 61 51
andrazpov-17/10.png 198 113 41 37
andrazpov-17/11.png 253 155 67 58
andrazpov-17/12.png 398 201 37 35
andrazpov-17/13.png 343 156 42 41
andrazpov-17/14.png 248 112 38 32
andrazpov-17/15.png 402 196 51 73
andrazpov-17/16.png 388 222 88 90
andrazpov-17/17.png 416 172 53 57
andrazpov-17/18.png 508 151 46 42
andrazpov-17/19.png 182 277 52 55
andrazpov-17/20.png -1 -1 -1 -1
andrazpov-17/21.png -1 -1 -1 -1
andrazpov-17/22.png 459 106 51 61
andrazpov-17/23.png 131 154 58 50
andrazpov-17/24.png -1 -1 -1 -1
andrazpov-17/25.png 436 195 75 80
andrazpov-17/26.png 280 260 69 68
andrazpov-17/27.png -1 -1 -1 -1
andrazpov-17/28.png -1 -1 -1 -1
andrazpov-17/29.png 356 377 87 104
andrazpov-17/30.png 545 293 69 74
andrazpov-18/01.png 435 311 114 116
andrazpov-18/02.png -1 -1 -1 -1
andrazpov-18/03.png 313 130 59 52
andrazpov-18/04.png -1 -1 -1 -1
andrazpov-18/05.png -1 -1 -1 -1
andrazpov-18/06.png 348 61 46 44
andrazpov-18/07.png 529 203 72 71
andrazpov-18/08.png 215 92 40 40
andrazpov-18/09.png 657 237 120 97
andrazpov-18/10.png 159 105 61 41
andrazpov-18/11.png 596 241 105 69
andrazpov-18/12.png -1 -1 -1 -1
andrazpov-18/13.png 172 100 38 34
andrazpov-18/14.png 550 148 96 96
andrazpov-18/15.png 524 127 41 48
andrazpov-18/16.png 523 199 104 97
andrazpov-18/17.png 214 135 71 76
andrazpov-18/18.png 603 436 153 195
andrazpov-18/19.png 61 150 63 60
andrazpov-18/20.png 92 240 96 96
andrazpov-18/21.png 433 208 60 60
andrazpov-18/22.png 406 319 100 112
andrazpov-18/23.png 220 129 56 52
andrazpov-18/24.png 316 167 57 61
andrazpov-18/25.png 527 233 85 91
andrazpov-18/26.png 386 236 94 78
andrazpov-18/27.png 478 206 74 71
andrazpov-18/28.png 392 155 79 63
andrazpov-18/29.png 209 95 57 57
andrazpov-18/30.png 507 184 81 79
andrazpov-19/01.png 407 329 75 74
andrazpov-19/02.png 246 254 61 77
andrazpov-19/03.png 268 213 53 68
andrazpov-19/04.png 346 344 74 88
andrazpov-19/05.png 221 458 116 114
andrazpov-19/06.png 391 438 85 90
andrazpov-19/07.png -1 -1 -1 -1
andrazpov-19/08.png 380 169 119 123
andrazpov-19/09.png 242 353 72 77
andrazpov-19/10.png -1 -1 -1 -1
andrazpov-19/11.png 455 250 112 105
andrazpov-19/12.png 347 250 61 56
andrazpov-19/13.png 383 226 66 71
andrazpov-19/14.png 115 132 38 35
andrazpov-19/15.png 350 128 29 43
andrazpov-19/16.png 79 324 70 76
andrazpov-19/17.png -1 -1 -1 -1
andrazpov-19/18.png 249 190 54 56
andrazpov-19/19.png 277 176 47 49
andrazpov-19/20.png 41 166 50 57
andrazpov-19/21.png 254 348 75 84
andrazpov-19/22.png 87 159 35 42
andrazpov-19/23.png 306 160 27 39
andrazpov-19/24.png 479 190 52 60
andrazpov-19/25.png 305 363 104 102
andrazpov-19/26.png 220 289 56 60
andrazpov-19/27.png 193 233 73 88
andrazpov-19/28.png 313 173 46 49
andrazpov-19/29.png 139 196 45 46
andrazpov-19/30.png 123 137 31 34
andrazpov-20/01.png 199 485 140 144
andrazpov-20/02.png -1 -1 -1 -1
andrazpov-20/03.png 337 338 91 115
andrazpov-20/04.png 195 354 98 97
andrazpov-20/05.png 492 282 96 86
andrazpov-20/06.png 387 487 124 120
andrazpov-20/07.png 188 122 42 44
andrazpov-20/08.png -1 -1 -1 -1
andrazpov-20/09.png 104 115 68 88
andrazpov-20/10.png 373 207 56 69
andrazpov-20/11.png 223 125 67 64
andrazpov-20/12.png 191 202 54 63
andrazpov-20/13.png 542 387 129 156
andrazpov-20/14.png 153 279 73 89
andrazpov-20/15.png 328 309 63 82
andrazpov-20/16.png 81 294 60 74
andrazpov-20/17.png -1 -1 -1 -1
andrazpov-20/18.png -1 -1 -1 -1
andrazpov-20/19.png 603 318 85 101
andrazpov-20/20.png 275 267 80 80
andrazpov-20/21.png 384 269 108 119
andrazpov-20/22.png 162 136 56 62
andrazpov-20/23.png 365 364 80 104
andrazpov-20/24.png -1 -1 -1 -1
andrazpov-20/25.png 298 195 75 89
andrazpov-20/26.png -1 -1 -1 -1
andrazpov-20/27.png -1 -1 -1 -1
andrazpov-20/28.png 26 172 42 47
andrazpov-20/29.png 249 369 74 82
andrazpov-20/30.png -1 -1 -1 -1
robertcv-01/01.png 250 313 100 91
robertcv-01/02.png 112 303 103 103
robertcv-01/03.png 112 83 20 23
robertcv-01/04.png 305 393 108 107
robertcv-01/05.png 112 381 116 120
robertcv-01/06.png 246 262 74 79
robertcv-01/07.png 64 257 70 78
robertcv-01/08.png 193 210 56 63
robertcv-01/09.png 62 211 60 61
robertcv-01/10.png 75 51 19 20
robertcv-01/11.png 71 235 89 94
robertcv-01/12.png 20 118 44 36
robertcv-01/13.png 24 150 40 48
robertcv-01/14.png 130 188 47 65
robertcv-01/15.png 53 182 49 59
robertcv-01/16.png 36 166 54 56
robertcv-01/17.png -1 -1 -1 -1
robertcv-01/18.png -1 -1 -1 -1
robertcv-01/19.png 141 175 54 63
robertcv-01/20.png 51 174 49 64
robertcv-01/21.png 108 109 27 30
robertcv-01/22.png 57 83 66 60
robertcv-01/23.png 193 148 37 36
robertcv-01/24.png 38 147 41 41
robertcv-01/25.png 338 80 31 37
robertcv-01/26.png 123 107 38 43
robertcv-01/27.png 231 100 37 44
robertcv-01/28.png 274 194 33 47
robertcv-01/29.png 191 224 62 71
robertcv-01/30.png -1 -1 -1 -1
robertcv-02/01.png 60 197 69 72
robertcv-02/02.png 220 197 67 71
robertcv-02/03.png 64 209 72 75
robertcv-02/04.png 374 216 71 66
robertcv-02/05.png 253 132 43 38
robertcv-02/06.png 335 127 44 44
robertcv-02/07.png 171 127 34 33
robertcv-02/08.png 30 120 45 36
robertcv-02/09.png -1 -1 -1 -1
robertcv-02/10.png 576 344 88 78
robertcv-02/11.png 368 242 86 76
robertcv-02/12.png 286 281 72 64
robertcv-02/13.png 392 398 93 80
robertcv-02/14.png 198 435 109 95
robertcv-02/15.png 174 121 30 33
robertcv-02/16.png -1 -1 -1 -1
robertcv-02/17.png 191 215 58 55
robertcv-02/18.png -1 -1 -1 -1
robertcv-02/19.png -1 -1 -1 -1
robertcv-02/20.png -1 -1 -1 -1
robertcv-02/21.png 63 74 27 25
robertcv-02/22.png 294 208 46 48
robertcv-02/23.png 63 338 79 63
robertcv-02/24.png -1 -1 -1 -1
robertcv-02/25.png 10 68 25 24
robertcv-02/26.png 467 168 55 73
robertcv-02/27.png 35 202 60 45
robertcv-02/28.png 240 190 59 58
robertcv-02/29.png 78 118 25 19
robertcv-02/30.png -1 -1 -1 -1
robertcv-03/01.png -1 -1 -1 -1
robertcv-03/02.png 104 413 139 119
robertcv-03/03.png 67 305 70 70
robertcv-03/04.png 244 328 68 68
robertcv-03/05.png 126 199 53 52
robertcv-03/06.png -1 -1 -1 -1
robertcv-03/07.png 444 179 52 51
robertcv-03/08.png 236 221 45 43
robertcv-03/09.png 63 210 41 47
robertcv-03/10.png 140 162 55 48
robertcv-03/11.png -1 -1 -1 -1
robertcv-03/12.png 36 154 45 42
robertcv-03/13.png 340 163 44 44
robertcv-03/14.png -1 -1 -1 -1
robertcv-03/15.png 35 354 53 50
robertcv-03/16.png 58 191 55 62
robertcv-03/17.png 235 203 54 55
robertcv-03/18.png 311 196 81 85
